step, x1, x2, y, f1, f2, Ax, Ay, Bx, By, C, 'time, s'
90, -0.148747, 0.148747, 0.222514, 1.978757, 1.978757, -0.353000, 0.309069, 0.353000, 0.309069, 1.178097, 0.390671
91, -0.151746, 0.151746, 0.220059, 1.987207, 1.987207, -0.353000, 0.306938, 0.353000, 0.306938, 1.178097, 0.387172
92, -0.155425, 0.155425, 0.217058, 1.997729, 1.997729, -0.353000, 0.304415, 0.353000, 0.304415, 1.178097, 0.392595
93, -0.159749, 0.159749, 0.213548, 2.010320, 2.010320, -0.353000, 0.301513, 0.353000, 0.301513, 1.178097, 0.385287
94, -0.164675, 0.164675, 0.209570, 2.024970, 2.024970, -0.353000, 0.298250, 0.353000, 0.298250, 1.178097, 0.389187
95, -0.170157, 0.170157, 0.205171, 2.041668, 2.041668, -0.353000, 0.294646, 0.353000, 0.294646, 1.178097, 0.398106
96, -0.176141, 0.176141, 0.200402, 2.060395, 2.060395, -0.353000, 0.290722, 0.353000, 0.290722, 1.178097, 0.425615
97, -0.182569, 0.182569, 0.195317, 2.081124, 2.081124, -0.353000, 0.286504, 0.353000, 0.286504, 1.178097, 0.403280
98, -0.189383, 0.189383, 0.189971, 2.103823, 2.103823, -0.353000, 0.282015, 0.353000, 0.282015, 1.178097, 0.394287
99, -0.196519, 0.196519, 0.184421, 2.128448, 2.128448, -0.353000, 0.277284, 0.353000, 0.277284, 1.178097, 0.403876
100, -0.203915, 0.203915, 0.178721, 2.154948, 2.154948, -0.353000, 0.272339, 0.353000, 0.272339, 1.178097, 0.415980
101, -0.211506, 0.211506, 0.172926, 2.183259, 2.183259, -0.353000, 0.267210, 0.353000, 0.267210, 1.178097, 0.420756
102, -0.219230, 0.219230, 0.167089, 2.213308, 2.213308, -0.353000, 0.261926, 0.353000, 0.261926, 1.178097, 0.428390
103, -0.227026, 0.227026, 0.161257, 2.245007, 2.245007, -0.353000, 0.256520, 0.353000, 0.256520, 1.178097, 0.403309
104, -0.234836, 0.234836, 0.155476, 2.278252, 2.278252, -0.353000, 0.251021, 0.353000, 0.251021, 1.178097, 0.402643
105, -0.242603, 0.242603, 0.149787, 2.312929, 2.312929, -0.353000, 0.245462, 0.353000, 0.245462, 1.178097, 0.404618
106, -0.250276, 0.250276, 0.144226, 2.348904, 2.348904, -0.353000, 0.239874, 0.353000, 0.239874, 1.178097, 0.407276
107, -0.257808, 0.257808, 0.138825, 2.386029, 2.386029, -0.353000, 0.234286, 0.353000, 0.234286, 1.178097, 0.400409
